step,initial_forward_side_center_0,initial_forward_side_center_1,initial_forward_side_center_2
32,-0.37735801935195923,0.03457710146903992,0.05700000002980232
33,-0.37735801935195923,0.03457710146903992,0.05700000002980232
34,-0.37735801935195923,0.03457710146903992,0.05700000002980232
35,-0.37735801935195923,0.03457710146903992,0.05700000002980232
36,-0.37735801935195923,0.03457710146903992,0.05700000002980232
37,-0.37735801935195923,0.03457710146903992,0.05700000002980232
38,-0.37735801935195923,0.03457710146903992,0.05700000002980232
39,-0.37735801935195923,0.03457710146903992,0.05700000002980232
40,-0.37735801935195923,0.03457710146903992,0.05700000002980232
41,-0.37735801935195923,0.03457710146903992,0.05700000002980232
42,-0.37735801935195923,0.03457710146903992,0.05700000002980232
43,-0.37735801935195923,0.03457710146903992,0.05700000002980232
44,-0.37735801935195923,0.03457710146903992,0.05700000002980232
45,-0.37735801935195923,0.03457710146903992,0.05700000002980232
46,-0.37735801935195923,0.03457710146903992,0.05700000002980232
47,-0.37735801935195923,0.03457710146903992,0.05700000002980232
48,-0.37735801935195923,0.03457710146903992,0.05700000002980232
49,-0.37735801935195923,0.03457710146903992,0.05700000002980232
50,-0.37735801935195923,0.03457710146903992,0.05700000002980232
51,-0.37735801935195923,0.03457710146903992,0.05700000002980232
52,-0.37735801935195923,0.03457710146903992,0.05700000002980232
53,-0.37735801935195923,0.03457710146903992,0.05700000002980232
54,-0.37735801935195923,0.03457710146903992,0.05700000002980232
55,-0.37735801935195923,0.03457710146903992,0.05700000002980232
56,-0.37735801935195923,0.03457710146903992,0.05700000002980232
57,-0.37735801935195923,0.03457710146903992,0.05700000002980232
58,-0.37735801935195923,0.03457710146903992,0.05700000002980232
59,-0.37735801935195923,0.03457710146903992,0.05700000002980232
60,-0.37735801935195923,0.03457710146903992,0.05700000002980232
61,-0.37735801935195923,0.03457710146903992,0.05700000002980232
62,-0.37735801935195923,0.03457710146903992,0.05700000002980232
63,-0.37735801935195923,0.03457710146903992,0.05700000002980232
64,-0.37735801935195923,0.03457710146903992,0.05700000002980232
65,-0.37735801935195923,0.03457710146903992,0.05700000002980232
66,-0.37735801935195923,0.03457710146903992,0.05700000002980232
67,-0.37735801935195923,0.03457710146903992,0.05700000002980232
68,-0.37735801935195923,0.03457710146903992,0.05700000002980232
69,-0.37735801935195923,0.03457710146903992,0.05700000002980232
70,-0.37735801935195923,0.03457710146903992,0.05700000002980232
71,-0.37735801935195923,0.03457710146903992,0.05700000002980232
72,-0.37735801935195923,0.03457710146903992,0.05700000002980232
73,-0.37735801935195923,0.03457710146903992,0.05700000002980232
74,-0.37735801935195923,0.03457710146903992,0.05700000002980232
75,-0.37735801935195923,0.03457710146903992,0.05700000002980232
76,-0.37735801935195923,0.03457710146903992,0.05700000002980232
77,-0.37735801935195923,0.03457710146903992,0.05700000002980232
78,-0.37735801935195923,0.03457710146903992,0.05700000002980232
79,-0.37735801935195923,0.03457710146903992,0.05700000002980232
80,-0.37735801935195923,0.03457710146903992,0.05700000002980232
81,-0.37735801935195923,0.03457710146903992,0.05700000002980232
82,-0.37735801935195923,0.03457710146903992,0.05700000002980232
83,-0.37735801935195923,0.03457710146903992,0.05700000002980232
84,-0.37735801935195923,0.03457710146903992,0.05700000002980232
85,-0.37735801935195923,0.03457710146903992,0.05700000002980232
86,-0.37735801935195923,0.03457710146903992,0.05700000002980232
87,-0.37735801935195923,0.03457710146903992,0.05700000002980232
88,-0.37735801935195923,0.03457710146903992,0.05700000002980232
89,-0.37735801935195923,0.03457710146903992,0.05700000002980232
90,-0.37735801935195923,0.03457710146903992,0.05700000002980232
91,-0.37735801935195923,0.03457710146903992,0.05700000002980232
92,-0.37735801935195923,0.03457710146903992,0.05700000002980232
93,-0.37735801935195923,0.03457710146903992,0.05700000002980232
94,-0.37735801935195923,0.03457710146903992,0.05700000002980232
95,-0.37735801935195923,0.03457710146903992,0.05700000002980232
96,-0.37735801935195923,0.03457710146903992,0.05700000002980232
97,-0.37735801935195923,0.03457710146903992,0.05700000002980232
98,-0.37735801935195923,0.03457710146903992,0.05700000002980232
99,-0.37735801935195923,0.03457710146903992,0.05700000002980232
100,-0.37735801935195923,0.03457710146903992,0.05700000002980232
101,-0.37735801935195923,0.03457710146903992,0.05700000002980232
102,-0.37735801935195923,0.03457710146903992,0.05700000002980232
103,-0.37735801935195923,0.03457710146903992,0.05700000002980232
104,-0.37735801935195923,0.03457710146903992,0.05700000002980232
105,-0.37735801935195923,0.03457710146903992,0.05700000002980232
106,-0.37735801935195923,0.03457710146903992,0.05700000002980232
107,-0.37735801935195923,0.03457710146903992,0.05700000002980232
108,-0.37735801935195923,0.03457710146903992,0.05700000002980232
109,-0.37735801935195923,0.03457710146903992,0.05700000002980232
110,-0.37735801935195923,0.03457710146903992,0.05700000002980232
111,-0.37735801935195923,0.03457710146903992,0.05700000002980232
112,-0.37735801935195923,0.03457710146903992,0.05700000002980232
113,-0.37735801935195923,0.03457710146903992,0.05700000002980232
114,-0.37735801935195923,0.03457710146903992,0.05700000002980232
115,-0.37735801935195923,0.03457710146903992,0.05700000002980232
116,-0.37735801935195923,0.03457710146903992,0.05700000002980232
117,-0.37735801935195923,0.03457710146903992,0.05700000002980232
118,-0.37735801935195923,0.03457710146903992,0.05700000002980232
119,-0.37735801935195923,0.03457710146903992,0.05700000002980232
120,-0.37735801935195923,0.03457710146903992,0.05700000002980232
121,-0.37735801935195923,0.03457710146903992,0.05700000002980232
122,-0.37735801935195923,0.03457710146903992,0.05700000002980232
123,-0.37735801935195923,0.03457710146903992,0.05700000002980232
124,-0.37735801935195923,0.03457710146903992,0.05700000002980232
125,-0.37735801935195923,0.03457710146903992,0.05700000002980232
126,-0.37735801935195923,0.03457710146903992,0.05700000002980232
127,-0.37735801935195923,0.03457710146903992,0.05700000002980232
128,-0.37735801935195923,0.03457710146903992,0.05700000002980232
129,-0.37735801935195923,0.03457710146903992,0.05700000002980232
130,-0.37735801935195923,0.03457710146903992,0.05700000002980232
131,-0.37735801935195923,0.03457710146903992,0.05700000002980232
132,-0.37735801935195923,0.03457710146903992,0.05700000002980232
133,-0.37735801935195923,0.03457710146903992,0.05700000002980232
134,-0.37735801935195923,0.03457710146903992,0.05700000002980232
135,-0.37735801935195923,0.03457710146903992,0.05700000002980232
136,-0.37735801935195923,0.03457710146903992,0.05700000002980232
137,-0.37735801935195923,0.03457710146903992,0.05700000002980232
138,-0.37735801935195923,0.03457710146903992,0.05700000002980232
139,-0.37735801935195923,0.03457710146903992,0.05700000002980232
140,-0.37735801935195923,0.03457710146903992,0.05700000002980232
141,-0.37735801935195923,0.03457710146903992,0.05700000002980232
142,-0.37735801935195923,0.03457710146903992,0.05700000002980232
143,-0.37735801935195923,0.03457710146903992,0.05700000002980232
144,-0.37735801935195923,0.03457710146903992,0.05700000002980232
145,-0.37735801935195923,0.03457710146903992,0.05700000002980232
146,-0.37735801935195923,0.03457710146903992,0.05700000002980232
147,-0.37735801935195923,0.03457710146903992,0.05700000002980232
148,-0.37735801935195923,0.03457710146903992,0.05700000002980232
149,-0.37735801935195923,0.03457710146903992,0.05700000002980232
150,-0.37735801935195923,0.03457710146903992,0.05700000002980232
151,-0.37735801935195923,0.03457710146903992,0.05700000002980232
152,-0.37735801935195923,0.03457710146903992,0.05700000002980232
153,-0.37735801935195923,0.03457710146903992,0.05700000002980232
154,-0.37735801935195923,0.03457710146903992,0.05700000002980232
155,-0.37735801935195923,0.03457710146903992,0.05700000002980232
156,-0.37735801935195923,0.03457710146903992,0.05700000002980232
157,-0.37735801935195923,0.03457710146903992,0.05700000002980232
158,-0.37735801935195923,0.03457710146903992,0.05700000002980232
159,-0.37735801935195923,0.03457710146903992,0.05700000002980232
160,-0.37735801935195923,0.03457710146903992,0.05700000002980232
161,-0.37735801935195923,0.03457710146903992,0.05700000002980232
162,-0.37735801935195923,0.03457710146903992,0.05700000002980232
163,-0.37735801935195923,0.03457710146903992,0.05700000002980232
164,-0.37735801935195923,0.03457710146903992,0.05700000002980232
165,-0.37735801935195923,0.03457710146903992,0.05700000002980232
166,-0.37735801935195923,0.03457710146903992,0.05700000002980232
167,-0.37735801935195923,0.03457710146903992,0.05700000002980232
168,-0.37735801935195923,0.03457710146903992,0.05700000002980232
169,-0.37735801935195923,0.03457710146903992,0.05700000002980232
170,-0.37735801935195923,0.03457710146903992,0.05700000002980232
171,-0.37735801935195923,0.03457710146903992,0.05700000002980232
172,-0.37735801935195923,0.03457710146903992,0.05700000002980232
173,-0.37735801935195923,0.03457710146903992,0.05700000002980232
174,-0.37735801935195923,0.03457710146903992,0.05700000002980232
175,-0.37735801935195923,0.03457710146903992,0.05700000002980232
176,-0.37735801935195923,0.03457710146903992,0.05700000002980232
177,-0.37735801935195923,0.03457710146903992,0.05700000002980232
178,-0.37735801935195923,0.03457710146903992,0.05700000002980232
179,-0.37735801935195923,0.03457710146903992,0.05700000002980232
180,-0.37735801935195923,0.03457710146903992,0.05700000002980232
181,-0.37735801935195923,0.03457710146903992,0.05700000002980232
182,-0.37735801935195923,0.03457710146903992,0.05700000002980232
183,-0.37735801935195923,0.03457710146903992,0.05700000002980232
184,-0.37735801935195923,0.03457710146903992,0.05700000002980232
185,-0.37735801935195923,0.03457710146903992,0.05700000002980232
186,-0.37735801935195923,0.03457710146903992,0.05700000002980232
187,-0.37735801935195923,0.03457710146903992,0.05700000002980232
188,-0.37735801935195923,0.03457710146903992,0.05700000002980232
189,-0.37735801935195923,0.03457710146903992,0.05700000002980232
190,-0.37735801935195923,0.03457710146903992,0.05700000002980232
191,-0.37735801935195923,0.03457710146903992,0.05700000002980232
192,-0.37735801935195923,0.03457710146903992,0.05700000002980232
193,-0.37735801935195923,0.03457710146903992,0.05700000002980232
194,-0.37735801935195923,0.03457710146903992,0.05700000002980232
195,-0.37735801935195923,0.03457710146903992,0.05700000002980232
196,-0.37735801935195923,0.03457710146903992,0.05700000002980232
197,-0.37735801935195923,0.03457710146903992,0.05700000002980232
198,-0.37735801935195923,0.03457710146903992,0.05700000002980232
