step,initial_pushpoint_by_right_0,initial_pushpoint_by_right_1,initial_pushpoint_by_right_2
138,-0.33451423048973083,0.14000408351421356,0.05700000002980232
139,-0.33451423048973083,0.14000408351421356,0.05700000002980232
140,-0.33451423048973083,0.14000408351421356,0.05700000002980232
141,-0.33451423048973083,0.14000408351421356,0.05700000002980232
142,-0.33451423048973083,0.14000408351421356,0.05700000002980232
143,-0.33451423048973083,0.14000408351421356,0.05700000002980232
144,-0.33451423048973083,0.14000408351421356,0.05700000002980232
145,-0.33451423048973083,0.14000408351421356,0.05700000002980232
146,-0.33451423048973083,0.14000408351421356,0.05700000002980232
147,-0.33451423048973083,0.14000408351421356,0.05700000002980232
148,-0.33451423048973083,0.14000408351421356,0.05700000002980232
149,-0.33451423048973083,0.14000408351421356,0.05700000002980232
150,-0.33451423048973083,0.14000408351421356,0.05700000002980232
151,-0.33451423048973083,0.14000408351421356,0.05700000002980232
152,-0.33451423048973083,0.14000408351421356,0.05700000002980232
153,-0.33451423048973083,0.14000408351421356,0.05700000002980232
154,-0.33451423048973083,0.14000408351421356,0.05700000002980232
155,-0.33451423048973083,0.14000408351421356,0.05700000002980232
156,-0.33451423048973083,0.14000408351421356,0.05700000002980232
157,-0.33451423048973083,0.14000408351421356,0.05700000002980232
158,-0.33451423048973083,0.14000408351421356,0.05700000002980232
159,-0.33451423048973083,0.14000408351421356,0.05700000002980232
160,-0.33451423048973083,0.14000408351421356,0.05700000002980232
161,-0.33451423048973083,0.14000408351421356,0.05700000002980232
162,-0.33451423048973083,0.14000408351421356,0.05700000002980232
163,-0.33451423048973083,0.14000408351421356,0.05700000002980232
164,-0.33451423048973083,0.14000408351421356,0.05700000002980232
165,-0.33451423048973083,0.14000408351421356,0.05700000002980232
166,-0.33451423048973083,0.14000408351421356,0.05700000002980232
167,-0.33451423048973083,0.14000408351421356,0.05700000002980232
168,-0.33451423048973083,0.14000408351421356,0.05700000002980232
169,-0.33451423048973083,0.14000408351421356,0.05700000002980232
170,-0.33451423048973083,0.14000408351421356,0.05700000002980232
171,-0.33451423048973083,0.14000408351421356,0.05700000002980232
172,-0.33451423048973083,0.14000408351421356,0.05700000002980232
173,-0.33451423048973083,0.14000408351421356,0.05700000002980232
174,-0.33451423048973083,0.14000408351421356,0.05700000002980232
175,-0.33451423048973083,0.14000408351421356,0.05700000002980232
176,-0.33451423048973083,0.14000408351421356,0.05700000002980232
177,-0.33451423048973083,0.14000408351421356,0.05700000002980232
178,-0.33451423048973083,0.14000408351421356,0.05700000002980232
179,-0.33451423048973083,0.14000408351421356,0.05700000002980232
180,-0.33451423048973083,0.14000408351421356,0.05700000002980232
181,-0.33451423048973083,0.14000408351421356,0.05700000002980232
182,-0.33451423048973083,0.14000408351421356,0.05700000002980232
183,-0.33451423048973083,0.14000408351421356,0.05700000002980232
184,-0.33451423048973083,0.14000408351421356,0.05700000002980232
185,-0.33451423048973083,0.14000408351421356,0.05700000002980232
186,-0.33451423048973083,0.14000408351421356,0.05700000002980232
187,-0.33451423048973083,0.14000408351421356,0.05700000002980232
188,-0.33451423048973083,0.14000408351421356,0.05700000002980232
189,-0.33451423048973083,0.14000408351421356,0.05700000002980232
190,-0.33451423048973083,0.14000408351421356,0.05700000002980232
191,-0.33451423048973083,0.14000408351421356,0.05700000002980232
192,-0.33451423048973083,0.14000408351421356,0.05700000002980232
193,-0.33451423048973083,0.14000408351421356,0.05700000002980232
194,-0.33451423048973083,0.14000408351421356,0.05700000002980232
195,-0.33451423048973083,0.14000408351421356,0.05700000002980232
196,-0.33451423048973083,0.14000408351421356,0.05700000002980232
197,-0.33451423048973083,0.14000408351421356,0.05700000002980232
198,-0.33451423048973083,0.14000408351421356,0.05700000002980232
